:START_ID,:END_ID,:TYPE
reference_crypt_CallasNO11,Akira Otsuka,WRITES
reference_crypt_Stiglic11g,Anton Stiglic,WRITES
reference_crypt_Schoenmakers05e,Berry Schoenmakers,WRITES
reference_crypt_Biryukov05t,Alex Biryukov,WRITES
reference_crypt_Schoenmakers05g,Berry Schoenmakers,WRITES
reference_crypt_Kaliski05y,Burton S. Kaliski Jr.,WRITES
reference_crypt_Fontaine11h,Caroline Fontaine,WRITES
reference_crypt_CampisiMN11,Patrizio Campisi,WRITES
reference_crypt_CampisiMN11,Emanuele Maiorana,WRITES
reference_crypt_CampisiMN11,Alessandro Neri,WRITES
reference_crypt_Kaliski05xk,Burton S. Kaliski Jr.,WRITES
reference_crypt_Schoenmakers11h,Berry Schoenmakers,WRITES
reference_crypt_Dacosta11,Italo Dacosta,WRITES
reference_crypt_Pedersen05c,Torben P. Pedersen,WRITES
reference_crypt_Adams11g,Carlisle Adams,WRITES
reference_crypt_Smith11a,Alan D. Smith,WRITES
reference_crypt_BiswasC11,Soma Biswas,WRITES
reference_crypt_BiswasC11,Rama Chellappa,WRITES
reference_crypt_Huth11,Michael Huth,WRITES
reference_crypt_Bleumer11q,Gerrit Bleumer,WRITES
reference_crypt_Biryukov11ac,Alex Biryukov,WRITES
reference_crypt_Kaliski11b,Burt Kaliski,WRITES
reference_crypt_Estes11,Aaron Estes,WRITES
reference_crypt_Preneel05c,Bart Preneel,WRITES
reference_crypt_GrandisonL11,Tyrone Grandison,WRITES
reference_crypt_GrandisonL11,Kristen LeFevre,WRITES
reference_crypt_Bleumer05b,Gerrit Bleumer,WRITES
reference_crypt_Liskov05a,Moses Liskov,WRITES
reference_crypt_Kaliski05t,Burton S. Kaliski Jr.,WRITES
reference_crypt_Housley05,Russell Housley,WRITES
reference_crypt_Alturi11,Vijay Alturi,WRITES
reference_crypt_Boneh05i,Dan Boneh,WRITES
reference_crypt_Fontaine11a,Caroline Fontaine,WRITES
reference_crypt_Adams05j,Carlisle Adams,WRITES
reference_crypt_Bleumer05xb,Gerrit Bleumer,WRITES
reference_crypt_Landrock05i,Peter Landrock,WRITES
reference_crypt_Naccache11a,David Naccache,WRITES
reference_crypt_Heinrich11,Clemens Heinrich,WRITES
reference_crypt_Bleumer11p,Gerrit Bleumer,WRITES
reference_crypt_Handschuh05,Helena Handschuh,WRITES
reference_crypt_Preneel05o,Bart Preneel,WRITES
reference_crypt_Biryukov05h,Alex Biryukov,WRITES
reference_crypt_Bleumer05xc,Gerrit Bleumer,WRITES
reference_crypt_Kang11,Brent ByungHoon Kang,WRITES
reference_crypt_Gaudry11,Pierrick Gaudry,WRITES
reference_crypt_Vauclair11e,Marc Vauclair,WRITES
reference_crypt_Biryukov11r,Alex Biryukov,WRITES
reference_crypt_CasperP11a,William D. Casper,WRITES
reference_crypt_CasperP11a,Stephen M. Papa,WRITES
reference_crypt_McGrew11,David A. McGrew,WRITES
reference_crypt_Kaliski05a,Burton S. Kaliski Jr.,WRITES
reference_crypt_Kaliski05q,Burton S. Kaliski Jr.,WRITES
reference_crypt_ThomasG11,Achint Thomas,WRITES
reference_crypt_ThomasG11,Venu Govindaraju,WRITES
reference_crypt_Kaliski11e,Burt Kaliski,WRITES
reference_crypt_Vauclair11d,Marc Vauclair,WRITES
reference_crypt_Kaliski11f,Burt Kaliski,WRITES
reference_crypt_FiniaszS11,Matthieu Finiasz,WRITES
reference_crypt_FiniaszS11,Nicolas Sendrier,WRITES
reference_crypt_Cankaya11b,Ebru Celikel Cankaya,WRITES
reference_crypt_Tilborg05,Henk C. A. van Tilborg,WRITES
reference_crypt_Kaliski11r,Burt Kaliski,WRITES
reference_crypt_Gordon11a,Daniel M. Gordon,WRITES
reference_crypt_Helleseth11g,Tor Helleseth,WRITES
reference_crypt_QuisquaterS11a,Jean-Jacques Quisquater,WRITES
reference_crypt_QuisquaterS11a,David Samyde,WRITES
reference_crypt_Kaliski11n,Burt Kaliski,WRITES
reference_crypt_Avoine11,Gildas Avoine,WRITES
reference_crypt_Liu11,Donggang Liu,WRITES
reference_crypt_Thornton11,Mitchell A. Thornton,WRITES
reference_crypt_Videau11b,Marion Videau,WRITES
reference_crypt_Lenstra05a,Arjen K. Lenstra,WRITES
reference_crypt_Caddy11g,Tom Caddy,WRITES
reference_crypt_Boeyen05,Sharon Boeyen,WRITES
reference_crypt_Vadhan05,Salil P. Vadhan,WRITES
reference_crypt_Fontaine05e,Caroline Fontaine,WRITES
reference_crypt_Naccache11,David Naccache,WRITES
reference_crypt_Evison11,Martin Evison,WRITES
reference_crypt_Adams05,Carlisle Adams,WRITES
reference_crypt_Preneel11h,Bart Preneel,WRITES
reference_crypt_HankersonM11d,Darrel Hankerson,WRITES
reference_crypt_HankersonM11d,Alfred Menezes,WRITES
reference_crypt_Li11a,Ninghui Li,WRITES
reference_crypt_Desmedt11e,Yvo Desmedt,WRITES
reference_crypt_Bleumer05xd,Gerrit Bleumer,WRITES
reference_crypt_HankersonM05a,Darrel Hankerson,WRITES
reference_crypt_HankersonM05a,Alfred Menezes,WRITES
reference_crypt_Caddy11,Tom Caddy,WRITES
reference_crypt_Caddy05g,Tom Caddy,WRITES
reference_crypt_Millen11,Jonathan K. Millen,WRITES
reference_crypt_Landrock05o,Peter Landrock,WRITES
reference_crypt_Biryukov05p,Alex Biryukov,WRITES
reference_crypt_Rotondo11a,Scott A. Rotondo,WRITES
reference_crypt_Zuccherato11a,Robert J. Zuccherato,WRITES
reference_crypt_Bleumer11g,Gerrit Bleumer,WRITES
reference_crypt_RichiardiK11,Jonas Richiardi,WRITES
reference_crypt_RichiardiK11,Krzysztof Kryszczuk,WRITES
reference_crypt_Carlet11b,Claude Carlet,WRITES
reference_crypt_Bauer05,Friedrich L. Bauer,WRITES
reference_crypt_Bleumer11s,Gerrit Bleumer,WRITES
reference_crypt_Robshaw11a,Matthew J. B. Robshaw,WRITES
reference_crypt_Bell11,David Elliott Bell,WRITES
reference_crypt_ShamirT11,Adi Shamir,WRITES
reference_crypt_ShamirT11,Eran Tromer,WRITES
reference_crypt_Smith11b,Sean W. Smith,WRITES
reference_crypt_Canteaut05f,Anne Canteaut,WRITES
reference_crypt_Just05,Mike Just,WRITES
reference_crypt_Kaliski11af,Burt Kaliski,WRITES
reference_crypt_Stiglic11b,Anton Stiglic,WRITES
reference_crypt_Desmedt11g,Yvo Desmedt,WRITES
reference_crypt_Kaliski05e,Burton S. Kaliski Jr.,WRITES
reference_crypt_Eddy11,Wesley M. Eddy,WRITES
reference_crypt_Johns11,Martin Johns,WRITES
reference_crypt_Adams05w,Carlisle Adams,WRITES
reference_crypt_Biryukov05xb,Alex Biryukov,WRITES
reference_crypt_Kuhn11a,Markus Kuhn,WRITES
reference_crypt_Fontaine11f,Caroline Fontaine,WRITES
reference_crypt_Kuhn11c,Markus Kuhn,WRITES
reference_crypt_Leeuw11,Elisabeth de Leeuw,WRITES
reference_crypt_Biryukov05c,Alex Biryukov,WRITES
reference_crypt_Biryukov05o,Alex Biryukov,WRITES
reference_crypt_Naccache11o,David Naccache,WRITES
reference_crypt_Robshaw11,Matthew J. B. Robshaw,WRITES
reference_crypt_Sendrier11,Nicolas Sendrier,WRITES
reference_crypt_Canteaut05e,Anne Canteaut,WRITES
reference_crypt_BlakleyK05b,Robert Blakley,WRITES
reference_crypt_BlakleyK05b,Gregory A. Kabatiansky,WRITES
reference_crypt_SunN11,Kun Sun,WRITES
reference_crypt_SunN11,Peng Ning,WRITES
reference_crypt_Landrock05t,Peter Landrock,WRITES
reference_crypt_Landrock05p,Peter Landrock,WRITES
reference_crypt_Sako05g,Kazue Sako,WRITES
reference_crypt_Kaliski05xa,Burton S. Kaliski Jr.,WRITES
reference_crypt_Desmedt05b,Yvo Desmedt,WRITES
reference_crypt_Preneel11i,Bart Preneel,WRITES
reference_crypt_Kesidis11,George Kesidis,WRITES
reference_crypt_Just11d,Mike Just,WRITES
reference_crypt_QuisquaterA11,Jean-Jacques Quisquater,WRITES
reference_crypt_QuisquaterA11,Gildas Avoine,WRITES
reference_crypt_VimercatiL11a,Sabrina De Capitani di Vimercati,WRITES
reference_crypt_VimercatiL11a,Giovanni Livraga,WRITES
reference_crypt_Carlet11c,Claude Carlet,WRITES
reference_crypt_Kaliski05,Burton S. Kaliski Jr.,WRITES
reference_crypt_Foresti11a,Sara Foresti,WRITES
reference_crypt_Kaliski05xg,Burton S. Kaliski Jr.,WRITES
reference_crypt_Schoenmakers11d,Berry Schoenmakers,WRITES
reference_crypt_Bauer11i,Friedrich L. Bauer,WRITES
reference_crypt_Caddy11a,Tom Caddy,WRITES
reference_crypt_Canteaut11i,Anne Canteaut,WRITES
reference_crypt_VimercatiS11c,Sabrina De Capitani di Vimercati,WRITES
reference_crypt_VimercatiS11c,Pierangela Samarati,WRITES
reference_crypt_Nguyen11,Kim Nguyen,WRITES
reference_crypt_Biryukov11y,Alex Biryukov,WRITES
reference_crypt_Boneh05,Dan Boneh,WRITES
reference_crypt_Racic11,Radmilo Racic,WRITES
reference_crypt_Helleseth05b,Tor Helleseth,WRITES
reference_crypt_Caddy11b,Tom Caddy,WRITES
reference_crypt_Pedersen11b,Torben Pedersen,WRITES
reference_crypt_Lange11c,Tanja Lange 0001,WRITES
reference_crypt_Bleumer11k,Gerrit Bleumer,WRITES
reference_crypt_Landrock05m,Peter Landrock,WRITES
reference_crypt_Carlet05b,Claude Carlet,WRITES
reference_crypt_Carlet05,Claude Carlet,WRITES
reference_crypt_Just05a,Mike Just,WRITES
reference_crypt_Schoenmakers05b,Berry Schoenmakers,WRITES
reference_crypt_Clark11,Andrew Clark,WRITES
reference_crypt_Biryukov11b,Alex Biryukov,WRITES
reference_crypt_CampiP11,Alessandro Campi,WRITES
reference_crypt_CampiP11,Stefano Paraboschi,WRITES
reference_crypt_GoubinPY11,Louis Goubin,WRITES
reference_crypt_GoubinPY11,Jacques Patarin,WRITES
reference_crypt_GoubinPY11,Bo-Yin Yang,WRITES
reference_crypt_Bleumer05i,Gerrit Bleumer,WRITES
reference_crypt_Fontaine11j,Caroline Fontaine,WRITES
reference_crypt_Landrock05a,Peter Landrock,WRITES
reference_crypt_Brose11a,Gerald Brose,WRITES
reference_crypt_DesmedtJ11,Yvo Desmedt,WRITES
reference_crypt_DesmedtJ11,Goce Jakimoski,WRITES
reference_crypt_Bauer05f,Friedrich L. Bauer,WRITES
reference_crypt_Biryukov05u,Alex Biryukov,WRITES
reference_crypt_Liskov05b,Moses Liskov,WRITES
reference_crypt_Bleumer05e,Gerrit Bleumer,WRITES
reference_crypt_Kaliski11,Burt Kaliski,WRITES
reference_crypt_Plate11,Angelika Plate,WRITES
reference_crypt_Bleumer11b,Gerrit Bleumer,WRITES
reference_crypt_Adams05i,Carlisle Adams,WRITES
reference_crypt_Helleseth11b,Tor Helleseth,WRITES
reference_crypt_Fontaine05c,Caroline Fontaine,WRITES
reference_crypt_ShamirT05,Adi Shamir,WRITES
reference_crypt_ShamirT05,Eran Tromer,WRITES
reference_crypt_Liskov11b,Moses Liskov,WRITES
reference_crypt_Fontaine11e,Caroline Fontaine,WRITES
reference_crypt_Sako05b,Kazue Sako,WRITES
reference_crypt_Handschuh11a,Helena Handschuh,WRITES
reference_crypt_Zhang11b,Wensheng Zhang,WRITES
reference_crypt_Adams11e,Carlisle Adams,WRITES
reference_crypt_AlturiF11,Vijay Alturi,WRITES
reference_crypt_AlturiF11,David F. Ferraiolo,WRITES
reference_crypt_Pato05,Joe Pato,WRITES
reference_crypt_CaoZ11,Guohong Cao,WRITES
reference_crypt_CaoZ11,Zhichao Zhu,WRITES
reference_crypt_RivestK05,Ronald L. Rivest,WRITES
reference_crypt_RivestK05,Burton S. Kaliski Jr.,WRITES
reference_crypt_LeFevreC11,Kristen LeFevre,WRITES
reference_crypt_LeFevreC11,Bee-Chung Chen,WRITES
reference_crypt_Stallings11,William Stallings,WRITES
reference_crypt_Zuccherato05c,Robert J. Zuccherato,WRITES
reference_crypt_Kaliski11ac,Burt Kaliski,WRITES
reference_crypt_Kaliski11ak,Burt Kaliski,WRITES
reference_crypt_Shparlinski11,Igor E. Shparlinski,WRITES
reference_crypt_Adams05e,Carlisle Adams,WRITES
reference_crypt_Lenstra11b,Arjen K. Lenstra,WRITES
reference_crypt_Sako11b,Kazue Sako,WRITES
reference_crypt_Naccache11d,David Naccache,WRITES
reference_crypt_Biryukov05j,Alex Biryukov,WRITES
reference_crypt_Kaliski11h,Burt Kaliski,WRITES
reference_crypt_Landrock05w,Peter Landrock,WRITES
reference_crypt_LiLR11,Ming Li 0003,WRITES
reference_crypt_LiLR11,Wenjing Lou,WRITES
reference_crypt_LiLR11,Kui Ren 0001,WRITES
reference_crypt_Pelosi11,Gerardo Pelosi,WRITES
reference_crypt_Canteaut05c,Anne Canteaut,WRITES
reference_crypt_Solinas05b,Jerome A. Solinas,WRITES
reference_crypt_JouxL11,Antoine Joux,WRITES
reference_crypt_JouxL11,Reynald Lercier,WRITES
reference_crypt_Culnan11,Mary J. Culnan,WRITES
reference_crypt_KnudsenL11a,Lars R. Knudsen,WRITES
reference_crypt_KnudsenL11a,Gregor Leander,WRITES
reference_crypt_AdamLVS11,Nabil R. Adam,WRITES
reference_crypt_AdamLVS11,Haibing Lu,WRITES
reference_crypt_AdamLVS11,Jaideep Vaidya,WRITES
reference_crypt_AdamLVS11,Basit Shafiq,WRITES
reference_crypt_Preneel11o,Bart Preneel,WRITES
reference_crypt_Kaliski05g,Burton S. Kaliski Jr.,WRITES
reference_crypt_Boneh11h,Dan Boneh,WRITES
reference_crypt_Cronin05,Eric Cronin,WRITES
reference_crypt_Preneel05k,Bart Preneel,WRITES
reference_crypt_Wang11a,XiaoFeng Wang,WRITES
reference_crypt_Brose11b,Gerald Brose,WRITES
reference_crypt_BouganimG11,Luc Bouganim,WRITES
reference_crypt_BouganimG11,Yanli Guo,WRITES
reference_crypt_Vimercati11c,Sabrina De Capitani di Vimercati,WRITES
reference_crypt_Adams05s,Carlisle Adams,WRITES
reference_crypt_Petitcolas11,Fabien A. P. Petitcolas,WRITES
reference_crypt_Bleumer05o,Gerrit Bleumer,WRITES
reference_crypt_Bauer05j,Friedrich L. Bauer,WRITES
reference_crypt_Heinrich05a,Clemens Heinrich,WRITES
reference_crypt_GehrkeM11,Johannes Gehrke,WRITES
reference_crypt_GehrkeM11,Ashwin Machanavajjhala,WRITES
reference_crypt_Solinas05a,Jerome A. Solinas,WRITES
reference_crypt_Soete11q,Marijke De Soete,WRITES
reference_crypt_Kaliski11aj,Burt Kaliski,WRITES
reference_crypt_Helleseth11a,Tor Helleseth,WRITES
reference_crypt_Micciancio05b,Daniele Micciancio,WRITES
reference_crypt_Preneel11c,Bart Preneel,WRITES
reference_crypt_Naccache11j,David Naccache,WRITES
reference_crypt_Landrock05b,Peter Landrock,WRITES
reference_crypt_Canteaut11d,Anne Canteaut,WRITES
reference_crypt_Vimercati11,Sabrina De Capitani di Vimercati,WRITES
reference_crypt_Fontaine05a,Caroline Fontaine,WRITES
reference_crypt_Liskov11c,Moses Liskov,WRITES
reference_crypt_Franklin05,Matthew K. Franklin,WRITES
reference_crypt_Vimercati11f,Sabrina De Capitani di Vimercati,WRITES
reference_crypt_Kaliski05j,Burton S. Kaliski Jr.,WRITES
reference_crypt_Desmedt11c,Yvo Desmedt,WRITES
reference_crypt_Bleumer11o,Gerrit Bleumer,WRITES
reference_crypt_Jaeger11,Trent Jaeger,WRITES
reference_crypt_AdamsHT11,Carlisle Adams,WRITES
reference_crypt_AdamsHT11,Russ Housley,WRITES
reference_crypt_AdamsHT11,Sean Turner,WRITES
reference_crypt_Biryukov05i,Alex Biryukov,WRITES
reference_crypt_Schunter05,Matthias Schunter,WRITES
reference_crypt_Leyland05,Paul C. Leyland,WRITES
reference_crypt_Pointcheval05a,David Pointcheval,WRITES
reference_crypt_Bauer11b,Friedrich L. Bauer,WRITES
reference_crypt_Adams11i,Carlisle Adams,WRITES
reference_crypt_Fontaine11g,Caroline Fontaine,WRITES
reference_crypt_Bleumer11n,Gerrit Bleumer,WRITES
reference_crypt_Bleumer05d,Gerrit Bleumer,WRITES
reference_crypt_Paar11b,Christof Paar,WRITES
reference_crypt_Soete11h,Marijke De Soete,WRITES
reference_crypt_CaddyB05,Tom Caddy,WRITES
reference_crypt_CaddyB05,Gerrit Bleumer,WRITES
reference_crypt_Eddy11a,Wesley M. Eddy,WRITES
reference_crypt_Preneel11k,Bart Preneel,WRITES
reference_crypt_Tilborg11a,Henk C. A. van Tilborg,WRITES
reference_crypt_Bleumer11i,Gerrit Bleumer,WRITES
reference_crypt_Biryukov11e,Alex Biryukov,WRITES
reference_crypt_Biryukov05m,Alex Biryukov,WRITES
reference_crypt_KangS11,Brent ByungHoon Kang,WRITES
reference_crypt_KangS11,Anurag Srivastava,WRITES
reference_crypt_Helleseth05a,Tor Helleseth,WRITES
reference_crypt_Kaliski05m,Burton S. Kaliski Jr.,WRITES
reference_crypt_Fontaine11b,Caroline Fontaine,WRITES
reference_crypt_Knudsen11b,Lars R. Knudsen,WRITES
reference_crypt_HankersonM05d,Darrel Hankerson,WRITES
reference_crypt_HankersonM05d,Alfred Menezes,WRITES
reference_crypt_Chen11,Yu Chen,WRITES
reference_crypt_Solinas11,Jerome A. Solinas,WRITES
reference_crypt_Bauer05n,Friedrich L. Bauer,WRITES
reference_crypt_Dodis05,Yevgeniy Dodis,WRITES
reference_crypt_Bleumer05xf,Gerrit Bleumer,WRITES
reference_crypt_Sunar11b,Berk Sunar,WRITES
reference_crypt_Helleseth05h,Tor Helleseth,WRITES
reference_crypt_Schoenmakers11f,Berry Schoenmakers,WRITES
reference_crypt_Kaliski11g,Burt Kaliski,WRITES
reference_crypt_Schoenmakers05d,Berry Schoenmakers,WRITES
reference_crypt_Kaliski05xe,Burton S. Kaliski Jr.,WRITES
reference_crypt_Hunter11,Michael T. Hunter,WRITES
reference_crypt_Biryukov11,Alex Biryukov,WRITES
reference_crypt_Just11a,Mike Just,WRITES
reference_crypt_Mouha11,Nicky Mouha,WRITES
reference_crypt_Tibouchi11,Mehdi Tibouchi,WRITES
reference_crypt_Charpin11a,Pascale Charpin,WRITES
reference_crypt_Liu11a,Donggang Liu,WRITES
reference_crypt_Just11,Mike Just,WRITES
reference_crypt_Biryukov05,Alex Biryukov,WRITES
reference_crypt_Biryukov05y,Alex Biryukov,WRITES
reference_crypt_Kaliski11y,Burt Kaliski,WRITES
reference_crypt_Fontaine05d,Caroline Fontaine,WRITES
reference_crypt_Stiglic11d,Anton Stiglic,WRITES
reference_crypt_Stiglic11a,Anton Stiglic,WRITES
reference_crypt_Preneel05f,Bart Preneel,WRITES
reference_crypt_Landrock05f,Peter Landrock,WRITES
reference_crypt_Canteaut05d,Anne Canteaut,WRITES
reference_crypt_Contini05b,Scott Contini,WRITES
reference_crypt_Fontaine11d,Caroline Fontaine,WRITES
reference_crypt_Kaliski05z,Burton S. Kaliski Jr.,WRITES
reference_crypt_BlakleyK05c,Robert Blakley,WRITES
reference_crypt_BlakleyK05c,Gregory A. Kabatiansky,WRITES
reference_crypt_Biryukov11h,Alex Biryukov,WRITES
reference_crypt_Kaliski05n,Burton S. Kaliski Jr.,WRITES
reference_crypt_Stiglic05a,Anton Stiglic,WRITES
reference_crypt_Kaliski11w,Burt Kaliski,WRITES
reference_crypt_Silverman11,Robert Silverman,WRITES
reference_crypt_Lenstra05c,Arjen K. Lenstra,WRITES
reference_crypt_HankersonM05e,Darrel Hankerson,WRITES
reference_crypt_HankersonM05e,Alfred Menezes,WRITES
reference_crypt_Ellison11a,Carl M. Ellison,WRITES
reference_crypt_Fontaine05g,Caroline Fontaine,WRITES
reference_crypt_Keromytis11a,Angelos D. Keromytis,WRITES
reference_crypt_Liskov05,Moses Liskov,WRITES
reference_crypt_Sendrier05a,Nicolas Sendrier,WRITES
reference_crypt_SoeteW05,Marijke De Soete,WRITES
reference_crypt_SoeteW05,Michael Ward,WRITES
reference_crypt_Liskov11,Moses Liskov,WRITES
reference_crypt_Morris11,Thomas Morris,WRITES
reference_crypt_Preneel11j,Bart Preneel,WRITES
reference_crypt_Adams11f,Carlisle Adams,WRITES
reference_crypt_Adams05p,Carlisle Adams,WRITES
reference_crypt_Bauer11e,Friedrich L. Bauer,WRITES
reference_crypt_Nguyen11b,Phong Q. Nguyen,WRITES
reference_crypt_Desmedt05i,Yvo Desmedt,WRITES
reference_crypt_Kaliski11t,Burt Kaliski,WRITES
reference_crypt_Sunar11,Berk Sunar,WRITES
reference_crypt_Just11b,Mike Just,WRITES
reference_crypt_Sunar11c,Berk Sunar,WRITES
reference_crypt_Landrock05q,Peter Landrock,WRITES
reference_crypt_Carlet11d,Claude Carlet,WRITES
reference_crypt_Bleumer05t,Gerrit Bleumer,WRITES
reference_crypt_Landrock05u,Peter Landrock,WRITES
reference_crypt_Provos05,Niels Provos,WRITES
reference_crypt_Bleumer05p,Gerrit Bleumer,WRITES
reference_crypt_Preneel11g,Bart Preneel,WRITES
reference_crypt_Soete11f,Marijke De Soete,WRITES
reference_crypt_Pointcheval11a,David Pointcheval,WRITES
reference_crypt_Sendrier11a,Nicolas Sendrier,WRITES
reference_crypt_Damiani11,Ernesto Damiani,WRITES
reference_crypt_Contini11b,Scott Contini,WRITES
reference_crypt_Boneh11c,Dan Boneh,WRITES
reference_crypt_Caddy05b,Tom Caddy,WRITES
reference_crypt_Zuccherato11b,Robert J. Zuccherato,WRITES
reference_crypt_HaberM11,Stuart Haber,WRITES
reference_crypt_HaberM11,Henri Massias,WRITES
reference_crypt_Beigi11,Homayoon S. M. Beigi,WRITES
reference_crypt_Kaliski11p,Burt Kaliski,WRITES
reference_crypt_Liskov11a,Moses Liskov,WRITES
reference_crypt_Capkun11c,Srdjan Capkun,WRITES
reference_crypt_Kaliski05xd,Burton S. Kaliski Jr.,WRITES
reference_crypt_Naccache11e,David Naccache,WRITES
reference_crypt_Boneh11d,Dan Boneh,WRITES
reference_crypt_Gu11,Guofei Gu,WRITES
reference_crypt_HankersonM11a,Darrel Hankerson,WRITES
reference_crypt_HankersonM11a,Alfred Menezes,WRITES
reference_crypt_Nguyen11c,Kim Nguyen,WRITES
reference_crypt_Xu11,Wenyuan Xu,WRITES
reference_crypt_Stiglic05b,Anton Stiglic,WRITES
reference_crypt_Landrock05v,Peter Landrock,WRITES
reference_crypt_Vauclair11,Marc Vauclair,WRITES
reference_crypt_Pedersen11a,Torben Pedersen,WRITES
reference_crypt_Naccache11k,David Naccache,WRITES
reference_crypt_Whyte05,William Whyte,WRITES
reference_crypt_Canteaut11b,Anne Canteaut,WRITES
reference_crypt_HankersonM05b,Darrel Hankerson,WRITES
reference_crypt_HankersonM05b,Alfred Menezes,WRITES
reference_crypt_Biryukov11x,Alex Biryukov,WRITES
reference_crypt_Caddy11e,Tom Caddy,WRITES
reference_crypt_ZhangYZ11,David Zhang 0001,WRITES
reference_crypt_ZhangYZ11,Feng Yue,WRITES
reference_crypt_ZhangYZ11,Wangmeng Zuo,WRITES
reference_crypt_SarkarL11,Sudeep Sarkar,WRITES
reference_crypt_SarkarL11,Zongyi Liu,WRITES
reference_crypt_Bleumer05q,Gerrit Bleumer,WRITES
reference_crypt_Preneel11f,Bart Preneel,WRITES
reference_crypt_Bleumer11w,Gerrit Bleumer,WRITES
reference_crypt_Sunar05b,Berk Sunar,WRITES
reference_crypt_Enck11a,William Enck,WRITES
reference_crypt_Micheli-TzanakouP11,Evangelia Micheli-Tzanakou,WRITES
reference_crypt_Micheli-TzanakouP11,Konstantinos N. Plataniotis,WRITES
reference_crypt_Paar05a,Christof Paar,WRITES
reference_crypt_Kaliski11x,Burt Kaliski,WRITES
reference_crypt_Stavrou11a,Angelos Stavrou,WRITES
reference_crypt_QuisquaterS11,Jean-Jacques Quisquater,WRITES
reference_crypt_QuisquaterS11,David Samyde,WRITES
reference_crypt_Bonatti11,Piero A. Bonatti,WRITES
reference_crypt_Landrock05g,Peter Landrock,WRITES
reference_crypt_Kaliski05b,Burton S. Kaliski Jr.,WRITES
reference_crypt_Wiener05,Michael J. Wiener,WRITES
reference_crypt_Just11e,Mike Just,WRITES
reference_crypt_Bleumer05a,Gerrit Bleumer,WRITES
reference_crypt_Micciancio05a,Daniele Micciancio,WRITES
reference_crypt_Helleseth11c,Tor Helleseth,WRITES
reference_crypt_BagherzandiHM11,Ali Bagherzandi,WRITES
reference_crypt_BagherzandiHM11,Bijit Hore,WRITES
reference_crypt_BagherzandiHM11,Sharad Mehrotra,WRITES
reference_crypt_Desmedt05c,Yvo Desmedt,WRITES
reference_crypt_Biryukov11l,Alex Biryukov,WRITES
reference_crypt_Bauer05l,Friedrich L. Bauer,WRITES
reference_crypt_Fontaine05j,Caroline Fontaine,WRITES
reference_crypt_CurtmolaDN11,Reza Curtmola,WRITES
reference_crypt_CurtmolaDN11,Jing Dong,WRITES
reference_crypt_CurtmolaDN11,Cristina Nita-Rotaru,WRITES
reference_crypt_Li11,Stan Z. Li,WRITES
reference_crypt_Charpin05a,Pascale Charpin,WRITES
reference_crypt_Desmedt05g,Yvo Desmedt,WRITES
reference_crypt_Kaliski05xi,Burton S. Kaliski Jr.,WRITES
reference_crypt_Canteaut11c,Anne Canteaut,WRITES
reference_crypt_Schunter11a,Matthias Schunter,WRITES
reference_crypt_Soete11e,Marijke De Soete,WRITES
reference_crypt_Challener11a,David Challener,WRITES
reference_crypt_Enck11,William Enck,WRITES
reference_crypt_Biryukov05e,Alex Biryukov,WRITES
reference_crypt_Biskup11,Joachim Biskup,WRITES
reference_crypt_Soete11k,Marijke De Soete,WRITES
reference_crypt_Just05d,Mike Just,WRITES
reference_crypt_Bauer11j,Friedrich L. Bauer,WRITES
reference_crypt_Soete11n,Marijke De Soete,WRITES
