name:ID,:LABEL
Emanuele Della Valle,author
Ogier Maitre,author
Aleksandar Risteski,author
Elly van den Heuvel,author
Laurence Bouquiaux,author
Jesse T. Baker,author
Paola Monachesi,author
Gianluca Baldassarre,author
Philippe Dugerdil,author
Jan van Eijck,author
Maria Chiara Meo,author
Zhiming Liu 0001,author
Alberto Sanna,author
Thomas Lukasiewicz,author
Marieke Huisman,author
Bruno V. C. Martins,author
Aleksi Hartikainen,author
David Horn,author
Karsten Saller,author
Wolfgang Gessner,author
Schalk Pienaar,author
David Sundaram,author
Zhi-Hui Wang,author
Behzad Nazarbakhsh,author
Michalis Glykas,author
Ajoy Kumar Ray,author
Lipo Wang,author
Afra Alishahi,author
Hozumi Tanaka,author
Toru Ishida,author
Kun Liu,author
Philip Tuddenham,author
Martin Gaedke,author
Homa Javahery,author
Sara Comai,author
Francesco Ricci 0001,author
Jo Vermeulen,author
Fabio Pianesi,author
Gerhard Fischer,author
Brewster Kahle,author
Vishwanathan Mohan,author
Miroslaw Glowacki,author
Wolfgang Deiters,author
Toon Calders,author
Luc Van Gool,author
Kyoung Mu Lee,author
Renjie Huang,author
Horst Wildenauer,author
Steve Harrison,author
Jun Zou,author
Hongbo Liu,author
Alexander E. Gegov,author
Nicola Capuano,author
Vladik Kreinovich,author
Jaak Henno,author
Efthymia Tsamoura,author
Asma Talhi,author
Minsuk Kahng,author
Zengchang Qin,author
Lior Rokach,author
Richard D. Green,author
Chengqi Zhang,author
Piotr Gawkowski,author
David Webster,author
Hung Manh La,author
Patricia Melin,author
Roumiana Kountcheva,author
Tim Hendtlass,author
Sylvie Charbonnier,author
Songsak Sriboonchitta,author
Vimala Nunavath,author
Yi Li 0001,author
Kankan Saha,author
Yi Chen,author
Tarik Remous,author
Jun Miao Shen,author
Vicky S. Kalogeiton,author
Chang Choi,author
Jun-Seong Lee,author
Mai Thai Son,author
Godfrey C. Onwubolu,author
Takayuki Ito,author
Christian Roland,author
Vladimir Todorov,author
Emma Byrne,author
Theodor Borangiu,author
Leon J. H. M. Kester,author
Prabhakar Rontala Subramaniam,author
Jim Prentzas,author
Denisse Hidalgo,author
Tobias Ley,author
Haiyun Bian,author
Chiara Foglietta,author
Jan Rauch,author
Rema Padman,author
Waclaw Struk,author
Floriano De Rango,author
Anis Boubaker,author
Joon S. Lim,author
Wei-Shun Sha,author
Fevrier Valdez,author
Thi Ha Duong Phan,author
Vincenzo Loia,author
Francisco Chiclana,author
Henri Prade,author
Weldon A. Lodwick,author
Alexandre Barin,author
Evdokia Sotirova,author
Anup K. Ghosh,author
Danilo Bruschi,author
Dogan Kesdogan,author
Matt Bishop,author
Maria Rosaria D'Esposito,author
Lidia Rivoli,author
Arthur Tatnall,author
Charles E. Hughes,author
Aurora Szentatotai,author
Anthony Steed,author
Liqiu Meng,author
Mathias Schardt,author
Klaus Stein,author
Krzysztof Bzdyra,author
Witold Pedrycz,author
Koji Yamamoto,author
Giovanni Soda,author
Stefano Ceri,author
Lior Rokach,author
Alex Biryukov,author
Alex Biryukov,author
Burton S. Kaliski Jr.,author
Burt Kaliski,author
Friedrich L. Bauer,author
Clemens Heinrich,author
Burt Kaliski,author
Girish N. Nair,author
Pulkit Grover,author
Roberto Tempo,author
Thomas Drakengren,author
Edward W. Packel,author
Guruduth Banavar,author
John Lillis,author
Martin Otter,author
Bill Stackpole,author
Constantine Stephanidis,author
Manfred Hauswirth,author
Dorothy Kucar,author
William Hugh Murray,author
Yoshiharu Inaba,author
Philip Bos,author
Bruce Berkoff,author
Grzegorz Rozenberg,author
Fumiaki Tanaka,author
Yinyu Ye,author
Georgios E. Stavroulakis,author
Costas D. Maranas,author
Manfred Padberg,author
Tsung-Lin Wu,author
Francesco Ricci 0001,author
Chew-Hung Chang,author
Thomas J. Bray,author
Chris Hare,author
Ed Skoudis,author
Sridhar Radhakrishnan,author
Ken M. Shaurette,author
Patrizio Campisi,author
Gian Piero Zarri,author
Luiz Felipe Perrone,author
Michael P. Kilgard,author
Shai Shalev-Shwartz,author
Gad M. Landau,author
MohammadTaghi Hajiaghayi,author
Alexis C. Kaporis,author
Jianer Chen,author
Thierry Lecroq,author
Ruth Urner,author
Kai Jakobs,author
Dick Stenmark,author
Egemen Tanin,author
Erik G. Hoel,author
Sandra L. Perry,author
Vijay Atluri,author
Robert Menzies,author
Nabil R. Adam,author
Chris McColl,author
Henry Lin,author
Lance A. Waller,author
Jordan Wood,author
Deborah Balk,author
Peter Pirsch,author
Mateus Beck Rutzig,author
Jarmo Takala,author
Lior Rokach,author
Dan Chen,author
Massimo Poesio,author
Ryan E. Grant,author
James Tin-Yau Kwok,author
Frank M. Caimi,author
Selim G. Akl,author
Hujun Bao,author
Avram Sidi,author
Panos M. Pardalos,author
Paola Salomoni,author
Jian Feng,author
Andrew Beng Jin Teoh,author
Jeffrey F. Cohn,author
Catherine J. Tilton,author
Pierre Maret,author
Xiao-Qing Jin,author
Gerda Claeskens,author
Pieter Abbeel,author
Siegfried Nijssen,author
Eric Martin,author
Steve Poteet,author
Josep Domingo-Ferrer,author
Ethan V. Munson,author
Edleno Silva de Moura,author
Theodora Tsikrika,author
Serguei Mankovskii,author
Jinze Liu,author
Kevin Chen-Chuan Chang,author
Stefan Manegold,author
Vassilis J. Tsotras,author
Sameh Elnikety,author
Joachim Saul,author
Philip S. Yu,author
Keke Chen,author
Uday P. Khedker,author
John Derrick,author
Yimin Yang,author
Jennifer Widom,author
Chaz Vidal,author
Michael Nidd,author
E. Allen Emerson,author
Viktor K. Prasanna,author
Kenneth M. Kahn,author
Kenneth M. Kahn,author
George C. Philip,author
Mira Balaban,author
Coral Calero,author
Patricia Rogers,author
Peter Fettke,author
Ardis Hanson,author
Ann Frances Cameron,author
Latifur Khan,author
John Krogstie,author
Fernando Orejas,author
Artiom Alhazov,author
Susanta Mitra,author
Rosalba Giugno,author
Jing Lu,author
Avigdor Gal,author
Patrick Finnegan,author
Benjamin Boose,author
Jayadev Misra,author
Giorgia Lodi,author
Soh-Khim Ong,author
Gregor Gassner,author
Douglas Alves Peixoto,author
Baback Moghaddam,author
Geoffrey L. Barrows,author
S. Navarro-Martinez,author
Sven-Arne Reinemo,author
Jadran Vrabec,author
Lu Zhen,author
Patrick M. Reed,author
Steven Schockaert,author
Marcin Paprzycki,author
Amalie Finlayson,author
Jerrold W. Grossman,author
David DeVault,author
David A. Sinclair,author
M. Roth,author
Hermann Winner,author
Gilad Adiv,author
Masanori Yamada,author
Stanley B. Zdonik,author
Petra Ahrweiler,author
Marco Vassura,author
Massimo De Santo,author
Dennis de Kool,author
Iraklis Varlamis,author
Kwang-Ho Kim,author
Ji-Hwan Kim,author
Jiuyong Li,author
Sven Eisenhardt,author
Barry W. Boehm,author
Boris Kovalerchuk,author
Karl Aberer,author
Shyam Boriah,author
Dmitry Medvedev,author
Nicola Leone,author
Sabrina De Capitani di Vimercati,author
Philipp Reinecke,author
Andreas Zeller,author
James M. Rehg,author
Alberto Lluch-Lafuente,author
Tomohiro Nakatani,author
Roy Oberhauser,author
Abhishek Gupta,author
Detlef Gerhard,author
Edward K. Blum,author
Norbert Fuhr,author
Charu C. Aggarwal,author
Youngsam Park,author
Stephen Schwab,author
Darmawan Setia Rahayu,author
K. Peters,author
Walid Maalej,author
Benno Homann,author
Adila Krisnadhi,author
Dave Reynolds,author
Philip K. Maini,author
Jim E. Smith,author
Clare Dixon,author
Vincenzo Grassi,author
Kenneth I. Joy,author
Armin Roth 0001,author
Daniel Weiskopf,author
Luc Dehaspe,author
Markus Wenzel 0001,author
Peter F. Patel-Schneider,author
Artur Bauer,author
Wojciech Buszkowski,author
Erich-Peter Klement,author
Tim Todman,author
Dimitrios Manolis,author
Mathieu Marion,author
Emmanuel J. Genot,author
Carlo Alberto Avizzano,author
Nancy S. Pollard,author
Jean-Marc Hick,author
R. A. Abdel-Ghafar,author
Jianfeng Ma,author
Sam Michiels,author
Qi Shi,author
Qi Shi,author
Frank van Harmelen,author
Mirko Cesarini,author
Dirk Walther 0002,author
Cedrick Rochet,author
Qi Shi,author
Satish Nambisan,author
Noah T. Cepela,author
L. C. Hoffmann,author
Chong-Yaw Wee,author
Cristina Ribeiro 0002,author
Elena Nechita,author
Francisco Antonio Doria,author
Mohamed Fahmy Tolba,author
Michael Bachhofer,author
Elpiniki I. Papageorgiou,author
Stefano Galzarano,author
Alessio Plebe,author
Qian Yang,author
Daniel Fitton,author
Aleksandra B. Slavkovic,author
Luis Olsina,author
Mike Cooley,author
Simone Diniz Junqueira Barbosa,author
Sotiris B. Kotsiantis,author
Teresa Grabowska,author
Sebastian Gurgul,author
Anthony F. Morse,author
Saratendu Sethi,author
Zhen Lei,author
Li-Jia Li,author
Yefeng Zheng,author
Malcolm Forster,author
Keith Devlin,author
Robert Stults,author
Johan Bolmsten,author
Olaf Steinbach,author
Somsak Chanaim,author
Rafal Kern,author
Martha Pulido,author
Mourad Mordjaoui,author
Ivan Zelinka,author
Carlo Meloni,author
Dominika Tkaczyk,author
Thomas Pederson,author
Costin Badica,author
Huan Liu 0001,author
Kazumi Nakamatsu,author
Chi Keong Goh,author
Ioannis Kompatsiaris,author
Thomas Schoene,author
Dimitrios Makris,author
Jeong-Hwan Hwang,author
Rafal Szrajber,author
Han Nam Lee,author
Anatoly Brazhnikov,author
Krzysztof Cabaj,author
Jianxu Liu,author
Q. P. Hu,author
Andreas Vlachidis,author
Hugo Guterman,author
Giuseppe Caragnano,author
K. K. Aggarwal,author
Mike Gardner,author
Wojciech Rutkowski,author
Fernando Gaxiola,author
Juan R. Castro,author
Alexandru Dumitrache,author
Maria Frucci,author
Wojciech Kotlowski,author
Richard Moore 0003,author
Zheng Liu,author
Howard J. Hamilton,author
Gerhard Sartorius,author
Sebastian Gross,author
Shaochun Xu,author
Luiza de Macedo Mourelle,author
Junwei Liang,author
Ahmed G. Radwan,author
Fevrier Valdez,author
Alex Tjahjana,author
Jia Hu,author
Dominik Slezak,author
Evangelos Triantaphyllou,author
Xijin Tang,author
Yijun Xu,author
Churn-Jung Liau,author
Ornanong Puarattanaarunkorn,author
Luciano A. Pedrini,author
Olivier Sigaud,author
Souad Chebbi,author
Xindi Cai,author
Y. Li,author
Lawrence Davis,author
Michael P. O'Mahony,author
Alvaro Jaramillo,author
Stanislaw Ambroszkiewicz,author
Huchang Liao,author
Gleb Beliakov,author
Konstantinos N. Plataniotis,author
Nick Feamster,author
Caterina Liberati,author
Gianluca Castelnuovo,author
Andrea Gaggioli,author
George Drettakis,author
Georgios Siolas,author
Billel Hamadache,author
Hasan Shahid Ferdous,author
Xiaobai Yao,author
Ma Nam,author
Andrzej Burda,author
Zonghai Chen,author
Churn-Jung Liau,author
Bart Preneel,author
Gerrit Bleumer,author
Friedrich L. Bauer,author
Miroslav Krstic,author
Mirjana Pavlovic,author
Alioune Ngom,author
Sherif Abdelwahed,author
Peter J. Varman,author
Sajal K. Das,author
Tridib Mukherjee,author
William Hugh Murray,author
Salim Hariri,author
Gregor Papa,author
Karl Aberer,author
S. Srinivasa Rao 0001,author
David J. Comer,author
Samir M. Iqbal,author
Sylvain Bruni,author
Vasudevan Lakshminarayanan,author
H. Hsu,author
Bala Shetty,author
Constantin Zopounidis,author
Paveena Chaovalitwongse,author
Katta G. Murty,author
Anna Nagurney,author
Sandy Bacik,author
Mehri Mehrjoo,author
Ron Moritz,author
Lawrence W. C. Wong,author
Giovanni Delogu,author
Mark Kramer,author
Thomas Erlebach,author
Xiaofeng Gao,author
Damien Woods,author
Giuseppe F. Italiano,author
Jittat Fakcharoenphol,author
Giuseppe F. Italiano,author
Pierfrancesco Foglia,author
Rajagopal Rajugan,author
Ibrahim Khalil,author
Mohammad Ilyas,author
Hamid Hemmati,author
Jerry L. Hatfield,author
Roger G. Barry,author
David Alan Grier,author
Martin V. Butz,author
Ulrike Gretzel,author
Bastian Goldluecke,author
David A. Padua,author
Sagar Pandit,author
Piotr Luszczek,author
Henk Barendregt,author
Swapna S. Gokhale,author
Xiaoru Yuan,author
Reiner Wichert,author
Shin'ichi Satoh,author
Oge Marques,author
Harry W. Agius,author
Dunxu Hu,author
Niels Lynnerup,author
Xudong Jiang,author
Douglas A. Reynolds,author
Shashi Shekhar,author
Gautam Srivastava,author
Andreas Artemiou,author
Peter E. Kloeden,author
Mohammad Salehi M.,author
Anuska Ferligoj,author
Petra Posedel,author
Wayne J. Book,author
Pavel Brazdil,author
Thomas Zeugmann,author
Stephen Scott,author
Dimitris Papadias,author
Heiko Schuldt,author
Nigel Bevan,author
Ippokratis Pandis,author
Ophir Frieder,author
Nathaniel Palmer,author
Alan J. Dix,author
Paolino Di Felice,author
Phillip B. Gibbons,author
Heng Tao Shen,author
Qing Zhang,author
Nitin Agarwal,author
Leopoldo E. Bertossi,author
Lars M. Steinmetz,author
Roger G. Barry,author
Gasper Tkacik,author
Pierluigi Veltri,author
Marek Rusinkiewicz,author
Ayan Acharya,author
Michael Schmidt 0002,author
Frank Golatowski,author
Eberechukwu Onukwugha,author
Wolfgang Klas,author
Kristin M. Tolle,author
Martin Serrano,author
William B. Frakes,author
Richard T. Snodgrass,author
Richard T. Snodgrass,author
Trevor H. Jones,author
Sergio Greco,author
Dirk Trossen,author
Zhensen Huang,author
Andrew S. Targowski,author
Tim Coltman,author
Chanda Elbert,author
Chris Mellish,author
P. Vijay Suman,author
Jon Margerum-Leys,author
Pedro Gabriel Ferreira,author
Detlef Seese,author
Troels Andreasen,author
Yabo Xu,author
Krzysztof Walczak 0001,author
Gianluca Misuraca,author
Remco M. Dijkman,author
Andrew W. Senior,author
Nils Diewald,author
Muriel Didier,author
Susanna Pirttikangas,author
Philipp Gerhold,author
David Llewellyn-Jones,author
Mark Gasson,author
Bernd Hamann,author
Kenneth Baclawski,author
P. Ruoff,author
Jan Reininghaus,author
Nawar Alwesh,author
Sami Romdhani,author
Rafik Bouaziz,author
Alladi Venkatesh,author
Maria Ganzha,author
David Villegas,author
Paul Richens,author
Theodora A. Varvarigou,author
Laurence Devillers,author
Hans-Stefan Bauer,author
Ziv Baida,author
Neil Yorke-Smith,author
Aldo Gangemi,author
Michel Schilperoord,author
Alan W. Colman,author
John Thangarajah,author
Lubos Neslusan,author
Alexandru Costan,author
Piotr Grabowski,author
Fausto Giunchiglia,author
Allan Tucker,author
Sigrid Goldmann,author
Nick Russell,author
Arno Eigenwillig,author
Mark A. Hall,author
Richard Kirkby,author
Emanuele Danovaro,author
Francesca Pratesi,author
Stefano Mizzaro,author
Edward A. Fox,author
Alberto Avritzer,author
Andreas Vogelsang,author
Antonia Moropoulou,author
Bingshui Da,author
Santosh Kumar 0001,author
Alexander Aston,author
Wolfgang Bibel,author
Wolfgang Kastner,author
Charu C. Aggarwal,author
Xavier Tricoche,author
York Sure,author
Gian Luigi Ferrari,author
Philip Mayer,author
John V. Guttag,author
Michael Ubell,author
Paolo Bellavista,author
Yasuharu Koike,author
Kevin R. B. Butler,author
Yang Gao,author
Carlo Zaniolo,author
Daniel Abadi,author
Hans W. Pflug,author
Mireia Montane,author
Stephan Sigg,author
Athman Bouguettaya,author
Heike vom Orde,author
Sylvain Loiseau,author
Luca Anselma,author
Pascal Hitzler,author
Vladan Devedzic,author
Anja Belz,author
Shuzhong Zhang,author
Jan van den Heuvel,author
Simon Holland,author
Sujoy Roy,author
Dina Q. Goldin,author
Audris Kalnins,author
Monika Solanki,author
Alan Hanjalic,author
Pierluigi Plebani,author
Jochen Burghardt,author
Rainer Steffen,author
Marie Pierre Gleizes,author
K. T. Arasu,author
Metodi Hadji-Janev,author
Alan N. Steinberg,author
Vedrana Mikulic Crnkovic,author
Vasyl Ustimenko,author
Yuliang Zheng,author
Jill Pipher,author
Theresa Schmiedel,author
Pol Boucher,author
Patrick Riley,author
Vladan Djordjevic,author
Takahiro Endo,author
Zhen-xin Wu,author
Shengyun Wang,author
Alexei Lisitsa,author
Remi van Trijp,author
Maria-Laura Torrente,author
Francisco A. Ortega,author
Rocco De Nicola,author
Christopher Garneau,author
Ansgar Fehnker,author
Quang Vinh Nguyen,author
Besnik Fetahu,author
Bruno Basalisco,author
Jeremy K. Hodges,author
Aggelos Liapis,author
Robert B. Fisher,author
Arthur B. Baskin,author
Jerzy Blaszczynski,author
Christoph Lofi,author
Delip Rao,author
Matthieu Deru,author
Toru Ishida,author
Ruoming Jin,author
Sabrina De Capitani di Vimercati,author
Akira Nakamura,author
Aryel Beck,author
Olle Lindeberg,author
Young Min Shin,author
David Ayman Shamma,author
Andrew D. Bagdanov,author
Pavel Korshunov,author
Sheela Ramanna,author
John Woods,author
Sargur N. Srihari,author
Stephan Eidenbenz,author
Paul P. Maglio,author
Juan Galvis,author
Heiko Berninger,author
Marcin Stepniak,author
Mihai Trascau,author
Tonghui Wang,author
Adam Wos,author
Mustafa Mat Deris,author
Sung-Do Chi,author
Alberto Ochoa-Zezzatti,author
Maria Ganzha,author
Shunki Takami,author
Kent C. B. Steer,author
Nikolaos Thomos,author
Shahid Hussain,author
Cinthia Peraza,author
Bertrand Le Cun,author
Marek Milosz,author
Mannes Poel,author
Fedja Hadzic,author
Thomas Halva Labella,author
Kenneth A. Kaufman,author
Changzhou Wang,author
Ahmad Taher Azar,author
Paola Festa,author
Aboul Ella Hassanien,author
Deepak Devegowda,author
Enrico Ferrari,author
Sarah K. Mesrobian,author
Guan-Ming Su,author
Bipin Kumar Tripathi,author
Nicolas Peltier,author
Lei Xu,author
Subhasis Chaudhuri,author
Cang Hui,author
Attya Iqbal,author
P. J. Turner,author
Franco Tuveri,author
Emmanuel Dubois 0001,author
Tony Presti,author
Ahamad Tajudin Abdul Khader,author
Peter C. Nelson,author
Farshad Kyoomarsi,author
Yingqin Zheng,author
Annie S. Wu,author
Roumen Kountchev,author
Tsuyoshi Miyazaki 0001,author
Hyun-joong Kang,author
Joanna Ochelska,author
Krzysztof Daniec,author
Tomasz Krzysztoszek,author
Syed Farooq Ali,author
Dhanesh Ramachandram,author
Amy Tran,author
Andrzej Ryzko,author
Nicholas Akosu,author
Debasish Ghose,author
Isabelle Bloch,author
Sergio Guadarrama,author
Rudolf Kruse,author
Ronald R. Yager,author
Ilia Soldatenko,author
Sundarapandian Vaidyanathan,author
Robert Kennes,author
Kaoru Hirota,author
William G. J. Halfond,author
Miles A. McQueen,author
Dawn Song,author
David Larochelle,author
Dhireesha Kudithipudi,author
Natasa Kejzar,author
Luca Milani,author
Fabrizia Mantovani,author
Alexis Morris,author
Markus Uhlirz,author
Josef Ringert,author
Andrzej Zolnierek,author
Albert Fornells,author
Yusho Kaku,author
Jakub Szalatkiewicz,author
Barbara Kuczmowska,author
Andrzej Sikora,author
Maria Fazio,author
Babak Mahdian,author
Chih-Ching Hsiao,author
Ioannis P. Vlahavas,author
Burton S. Kaliski Jr.,author
Burton S. Kaliski Jr.,author
Gerrit Bleumer,author
Caroline Fontaine,author
Robert Silverman,author
Carlisle Adams,author
Igor Linkov,author
Roberto Tempo,author
Paulo Tabuada,author
Miroslava Sladojevic,author
Neal M. Finkelstein,author
Kelly Easton,author
M. Reza Rahimi,author
Ravi Sankar,author
Vicki L. Hanson,author
Stefan C. Kremer,author
Nathan W. Hartman,author
Walter Schaufelberger,author
Nigel J. Mottram,author
Geun Young Yeom,author
Leonidas S. Pitsoulis,author
Artyom G. Nahapetyan,author
Richard A. Brualdi,author
Robert M. Bell,author
Muhammad Rafiq,author
K. S. Chudamani,author
Thomas J. Schleppenbach,author
Foster J. Henderson,author
Chris Hare,author
Kwok-Tung Lo,author
Brian T. Geffert,author
Stephen D. Fried,author
Todd Fitzgerald,author
Giuseppe Iazeolla,author
Yoonsuck Choe,author
Robert E. Marc,author
